S_ID,typeNP,region,c1,c2,c4,c5,c5.1,c6,c6.1,c7,c7.1_1,c7.1_2,c7.1_3,c7.1_4,c7.1_5,child,c13,c10,c10t,c8.1,c8.2,c8.3,c9.1,c9.2,c9.3,c10.1_1,c10.1_2,c10.1_3,c10.1_4,c10.1t,c10.2_1,c10.2_2,c10.2_3,c10.2_4,c10.2_5,c10.2_6,c10.2_7,c10.2_8,c10.2_9,c10.2_10,c10.2t,c11,c12,d1,d2,d3,d3t,d4,d5_1,d5_2,d5_3,d5_4,d5_5,d5_6,d5_7,d5_8,d5_9,MESSAGE,Link,q13,q8.1,q8.2,q8.3,q9.1,q9.2,q9.3,q11,q12
123327,1.00,2.00,23,53,2,31,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,3,1,1,3,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,0,0,1,1,1,0,0,,,,,,,,,,,
123331,2.00,4.00,16,38,2,32,2.00,1,1,1,1,0,0,0,0,1.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,3,2,12,,2,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
123336,1.00,3.00,4,1,2,31,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,3,3,1,3,3,,,,,,,,,,,,,,,,,,1,3,2,13,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
123337,1.00,3.00,3,24,2,31,2.00,1,1,1,0,0,0,1,0,4.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,1,4,2,1,,4,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
123341,1.00,1.00,7,61,2,30,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,2,2,2,3,2,,,,,,,,,,,,,,,,,2,,5,2,13,,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
123351,1.00,2.00,14,32,2,28,2.00,1,1,1,1,0,0,0,0,1.00,5,3,,4,4,4,4,3,3,0,0,1,0,,1,1,1,0,0,0,0,1,0,0,,4,,6,2,13,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
123355,2.00,1.00,6,5,2,38,2.00,1,1,3,0,1,0,1,1,5.00,1,1,,1,3,2,1,1,1,,,,,,,,,,,,,,,,,,1,2,3,6,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
123356,2.00,1.00,6,5,2,36,2.00,1,1,2,1,0,0,0,1,5.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,5,2,5,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
123359,2.00,1.00,6,7,2,25,1.00,1,1,2,0,0,0,1,1,5.00,6,1,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,6,6,2,9,,6,0,0,0,0,0,0,1,0,0,,,,,,,,,,,
123372,1.00,2.00,20,47,2,45,3.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,1,,3,2,13,,3,1,1,0,0,1,1,0,0,0,,,,,,,,,,,
123395,2.00,1.00,10,19,2,36,2.00,1,1,4,1,0,1,0,1,5.00,2,1,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,2,4,2,10,,3,1,1,0,1,1,0,0,0,0,,,,,,,,,,,
123422,2.00,1.00,6,5,2,35,2.00,1,1,2,0,1,0,1,0,4.00,2,1,,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,3,4,,3,1,0,0,1,1,0,1,0,0,,,,,,,,,,,
123447,2.00,1.00,10,19,2,49,3.00,1,1,1,0,0,0,0,1,5.00,3,1,,4,4,4,5,5,5,,,,,,,,,,,,,,,,,,5,2,4,14,,2,0,0,0,1,1,0,1,0,0,,,,,,,,,,,
123449,1.00,1.00,13,70,2,37,2.00,1,1,2,1,0,0,1,0,4.00,2,1,,1,6,2,1,2,2,,,,,,,,,,,,,,,,,,1,4,2,13,,1,1,1,0,1,1,0,0,0,0,,,,,,,,,,,
123454,3.00,1.00,21,50,2,33,2.00,1,1,2,1,1,0,0,0,2.00,1,4,,1,2,2,1,1,2,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
123455,1.00,2.00,5,3,2,32,2.00,1,1,1,0,0,1,0,0,3.00,6,1,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,2,4,2,10,,2,1,0,0,1,0,0,0,0,0,,,,,,,,,,,
123459,3.00,1.00,21,50,2,33,2.00,1,1,2,0,0,1,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,2,,3,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
123461,1.00,1.00,6,10,2,40,2.00,1,1,2,1,0,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,3,2,13,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
123471,1.00,2.00,11,23,2,31,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,6,3,13,,2,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
123477,2.00,2.00,14,31,2,32,2.00,1,1,1,0,1,0,0,0,2.00,1,1,,1,2,2,1,1,2,,,,,,,,,,,,,,,,,,1,6,2,4,,4,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
123482,1.00,3.00,12,28,2,31,2.00,1,1,1,0,0,0,1,0,4.00,3,1,,3,4,2,3,3,3,,,,,,,,,,,,,,,,,,2,4,2,1,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
123485,1.00,3.00,17,41,2,30,2.00,1,1,2,0,1,1,0,0,3.00,2,1,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,2,6,2,4,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
123491,1.00,2.00,25,57,2,31,2.00,1,1,4,1,1,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,6,,2,1,1,1,0,1,1,0,0,0,,,,,,,,,,,
123496,1.00,4.00,22,51,2,35,2.00,1,1,2,0,1,0,0,1,5.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,1,,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
123506,1.00,3.00,24,56,2,38,2.00,1,1,2,0,1,0,1,0,4.00,3,1,,1,3,2,1,3,2,,,,,,,,,,,,,,,,,,1,3,3,6,,3,0,0,0,0,0,1,1,0,0,,,,,,,,,,,
123518,2.00,1.00,6,5,2,31,2.00,1,1,2,1,1,0,0,0,2.00,2,4,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
123525,1.00,2.00,5,3,2,25,1.00,1,1,2,1,0,0,0,0,1.00,1,1,,1,2,2,1,1,2,,,,,,,,,,,,,,,,,,1,6,2,5,,4,1,1,0,1,1,0,0,0,0,,,,,,,,,,,
123530,2.00,1.00,10,19,2,44,3.00,1,1,1,0,0,0,1,0,4.00,4,1,,2,4,3,2,3,3,,,,,,,,,,,,,,,,,,4,6,2,3,,3,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
123540,1.00,3.00,26,60,2,42,3.00,1,1,2,0,0,0,1,1,5.00,6,1,,2,3,3,1,2,1,,,,,,,,,,,,,,,,,,1,4,2,12,,2,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
123542,2.00,4.00,16,38,2,40,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,3,2,5,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
123543,2.00,4.00,16,38,2,35,2.00,1,1,2,1,0,0,0,0,1.00,3,4,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,2,,4,2,13,,4,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
123557,3.00,3.00,2,27,2,34,2.00,1,1,1,0,0,1,0,0,3.00,5,3,,3,5,4,5,5,4,0,0,1,0,,1,1,1,1,1,1,1,1,0,0,,5,,6,3,3,,4,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
123563,1.00,4.00,15,34,2,39,2.00,1,1,1,0,1,0,0,0,2.00,1,2,,1,1,1,1,1,1,0,0,0,1,?????? ?????? ???????? ?? ??????? ????? 15 ??????,,,,,,,,,,,,1,,2,2,10,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
123564,1.00,3.00,24,56,2,35,2.00,1,1,2,0,1,0,1,0,4.00,3,1,,2,4,3,2,3,3,,,,,,,,,,,,,,,,,,2,5,2,6,,2,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
123568,1.00,3.00,17,42,2,38,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,1,,6,2,4,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
123593,1.00,3.00,4,1,2,42,3.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,2,2,4,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
123605,2.00,1.00,6,7,2,32,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,2,6,4,1,2,2,,,,,,,,,,,,,,,,,,1,3,2,16,???????? ??????,2,0,1,0,0,1,0,0,0,0,,,,,,,,,,,
123624,1.00,4.00,15,34,2,51,3.00,1,1,1,0,0,0,0,1,5.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,2,2,10,,3,0,0,1,1,1,0,0,0,0,,,,,,,,,,,
123655,1.00,3.00,17,42,2,34,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,1,,6,1,4,,1,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
123659,3.00,3.00,2,27,2,38,2.00,1,1,1,0,0,0,1,0,4.00,2,1,,2,4,2,2,3,3,,,,,,,,,,,,,,,,,,2,6,2,4,,6,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
123684,1.00,2.00,11,21,2,39,2.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,4,2,4,,2,0,0,0,0,1,0,0,0,0,,,,,,,,,,,
123699,1.00,4.00,16,39,2,40,2.00,1,1,2,0,0,0,1,0,4.00,2,1,,1,3,2,2,6,2,,,,,,,,,,,,,,,,,,2,4,1,10,,2,0,0,1,0,1,0,0,0,0,,,,,,,,,,,
123718,2.00,4.00,16,38,2,37,2.00,1,1,2,1,0,1,0,0,3.00,4,1,,4,4,3,2,2,6,,,,,,,,,,,,,,,,,,2,6,2,10,,3,1,0,0,0,1,0,1,0,0,,,,,,,,,,,
123723,3.00,3.00,2,27,2,43,3.00,1,1,1,0,0,0,0,1,5.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
123731,1.00,3.00,24,54,2,35,2.00,1,1,2,0,0,1,1,0,4.00,3,6,??????? ???????? ? ??'???? ? ????????? ? 10????,3,3,3,3,3,3,,,,,,,,,,,,,,,,,4,,5,3,10,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
123734,2.00,2.00,14,31,2,36,2.00,1,1,2,1,0,1,0,0,3.00,2,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,5,2,13,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
123752,1.00,3.00,24,56,2,32,2.00,1,1,2,1,1,0,0,0,2.00,1,2,,1,2,1,1,2,1,1,0,0,0,,,,,,,,,,,,,1,,4,3,6,,3,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
123764,1.00,1.00,6,6,2,37,2.00,1,1,1,1,0,0,0,0,1.00,1,1,??? ????????,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,9,,2,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
123799,3.00,3.00,2,27,2,38,2.00,1,1,1,0,0,0,0,1,5.00,3,2,,2,2,3,2,2,3,0,1,0,0,,,,,,,,,,,,,2,,6,2,5,,4,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
123800,3.00,1.00,21,50,2,42,3.00,1,1,1,0,0,1,0,0,3.00,4,2,,3,4,3,3,4,3,0,0,1,0,,1,1,1,1,0,0,0,1,0,0,,3,,6,2,10,,4,1,1,1,0,1,0,0,0,0,,,,,,,,,,,
123821,3.00,3.00,2,27,2,38,2.00,1,1,2,1,0,0,1,0,4.00,1,1,,1,3,1,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,3,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
123874,2.00,1.00,6,7,2,28,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,2,1,1,2,,,,,,,,,,,,,,,,,1,,6,2,9,,4,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
123875,1.00,1.00,7,63,2,24,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,5,1,1,3,,,,,,,,,,,,,,,,,1,,4,2,13,,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,
123904,1.00,2.00,9,16,2,26,2.00,1,1,2,0,1,1,0,0,3.00,2,1,,2,2,2,1,1,1,,,,,,,,,,,,,,,,,,1,4,2,10,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
123913,3.00,1.00,21,50,2,33,2.00,1,1,1,0,1,0,0,0,2.00,1,4,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,6,2,3,,3,1,1,0,1,1,1,1,0,0,,,,,,,,,,,
123914,3.00,3.00,2,27,2,38,2.00,1,1,2,0,0,1,0,1,5.00,1,1,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,6,,4,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
123932,1.00,2.00,14,30,2,33,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,2,,6,2,5,,4,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
123943,1.00,2.00,5,3,2,35,2.00,1,1,2,0,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,1,15,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
123950,1.00,1.00,7,66,2,35,2.00,1,1,2,1,0,0,1,0,4.00,2,2,,1,3,1,1,5,1,0,0,1,0,,0,1,0,0,0,0,0,0,0,0,,5,,3,2,13,,2,1,1,0,1,1,0,1,0,0,,,,,,,,,,,
123956,3.00,3.00,2,27,2,27,2.00,1,1,2,1,1,0,0,0,2.00,2,2,,2,3,2,1,2,2,1,1,0,0,,,,,,,,,,,,,1,,5,2,13,,3,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
123998,1.00,1.00,7,64,2,33,2.00,1,1,3,0,0,1,1,0,4.00,2,2,,2,3,3,1,3,3,0,1,0,0,,,,,,,,,,,,,1,,2,3,6,,2,0,0,1,1,1,0,0,0,0,,,,,,,,,,,
124009,3.00,1.00,21,50,2,34,2.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,2,2,2,2,2,,,,,,,,,,,,,,,,,1,,6,2,13,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
124011,2.00,2.00,14,31,2,51,3.00,1,1,1,0,1,0,0,0,2.00,3,4,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,2,,6,2,4,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
124027,1.00,3.00,12,28,2,32,2.00,1,1,2,1,0,1,0,0,3.00,1,2,,1,2,1,1,2,1,0,1,0,0,,,,,,,,,,,,,1,,3,2,13,,2,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
124030,1.00,2.00,25,57,2,40,2.00,1,1,2,0,0,1,0,1,5.00,1,1,,1,2,1,1,1,1,,,,,,,,,,,,,,,,,,2,4,2,5,,4,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
124045,1.00,2.00,25,57,2,37,2.00,1,1,1,0,0,1,0,0,3.00,3,2,,2,4,6,1,3,6,1,0,0,0,,,,,,,,,,,,,2,,4,2,5,,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
124051,2.00,1.00,6,5,2,35,2.00,1,1,1,0,0,0,1,0,4.00,6,7,,6,6,6,6,6,6,,,,,,,,,,,,,,,,,6,,4,1,7,,2,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
124065,1.00,2.00,14,30,2,24,1.00,1,1,1,1,0,0,0,0,1.00,3,3,?????? ? ???????? ??? ?????? ? ??????????,3,3,3,3,3,3,,,,,,,,,,,,,,,,,3,,4,2,13,,3,1,0,1,1,1,0,0,0,0,,,,,,,,,,,
124096,1.00,2.00,23,52,2,37,2.00,1,1,2,0,0,1,1,0,4.00,3,2,,3,3,3,3,3,3,0,1,0,0,,,,,,,,,,,,,2,,6,2,4,,2,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
124140,1.00,2.00,23,52,2,37,2.00,1,1,1,0,0,1,0,0,3.00,3,2,,6,4,3,6,5,6,0,0,1,0,,1,0,1,0,0,0,1,1,0,0,,4,,6,3,1,,4,1,1,1,0,1,1,1,0,0,,,,,,,,,,,
124166,1.00,1.00,6,6,2,20,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,4,2,13,,2,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
124168,1.00,1.00,6,8,2,27,2.00,1,1,1,1,0,0,0,0,1.00,1,5,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,6,,3,2,13,,2,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
124176,1.00,2.00,25,57,2,33,2.00,1,1,2,1,0,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,6,2,5,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
124230,2.00,2.00,14,31,2,34,2.00,1,1,1,0,1,0,0,0,2.00,2,3,,2,4,3,2,2,4,1,1,0,0,,,,,,,,,,,,,5,,6,2,12,,1,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
124234,2.00,1.00,6,5,2,28,2.00,1,1,1,1,0,0,0,0,1.00,3,4,,3,3,3,3,3,3,,,,,,,,,,,,,,,,,2,,6,2,13,,1,1,1,1,1,1,1,0,0,0,,,,,,,,,,,
124283,1.00,2.00,20,47,2,45,3.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,3,1,1,3,2,,,,,,,,,,,,,,,,,,1,5,2,5,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
124301,3.00,3.00,2,27,2,39,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,3,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,3,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
124303,3.00,3.00,2,27,2,35,2.00,1,1,1,0,0,0,1,0,4.00,1,1,,1,3,2,1,1,1,,,,,,,,,,,,,,,,,,1,5,1,6,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
124306,1.00,4.00,15,34,2,29,2.00,1,1,1,1,0,0,0,0,1.00,2,4,,1,3,2,1,2,1,,,,,,,,,,,,,,,,,1,,6,2,13,,2,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
124307,1.00,2.00,18,43,2,30,2.00,1,1,1,0,0,1,0,0,3.00,2,1,,1,3,2,2,3,2,,,,,,,,,,,,,,,,,,2,5,2,12,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
124324,1.00,2.00,25,57,2,43,3.00,1,1,2,0,0,1,0,1,5.00,2,1,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,2,6,2,4,,2,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
124331,1.00,3.00,4,1,2,34,2.00,1,1,1,0,0,1,0,0,3.00,3,2,,3,4,4,3,4,4,0,1,0,0,,,,,,,,,,,,,3,,4,2,10,,4,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
124333,1.00,2.00,11,23,2,43,3.00,1,1,1,0,0,1,0,0,3.00,2,4,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,3,,6,2,5,,1,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
124336,2.00,2.00,14,31,2,25,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,2,4,2,1,1,1,,,,,,,,,,,,,,,,,1,,4,2,13,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
124351,3.00,3.00,2,27,2,32,2.00,1,1,2,1,0,0,1,0,4.00,3,1,,2,2,2,1,3,2,,,,,,,,,,,,,,,,,,2,6,2,5,,4,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
124353,1.00,3.00,19,45,2,30,2.00,1,1,1,0,1,0,0,0,2.00,1,4,,1,2,2,1,2,2,,,,,,,,,,,,,,,,,1,,4,2,12,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
124385,3.00,3.00,2,27,2,33,2.00,1,1,1,0,1,0,0,0,2.00,5,3,,5,5,5,5,5,5,0,0,1,0,,1,1,1,0,0,0,1,1,0,0,,5,,6,2,5,,3,1,0,1,1,1,1,1,0,0,,,,,,,,,,,
124391,2.00,1.00,6,5,2,23,1.00,1,1,2,1,1,0,0,0,2.00,1,2,,1,3,2,1,2,2,1,0,0,0,,,,,,,,,,,,,1,,5,2,13,,3,1,0,1,0,1,0,0,0,0,,,,,,,,,,,
124395,1.00,4.00,15,34,2,24,1.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,4,2,13,,6,0,0,0,1,1,0,0,0,0,,,,,,,,,,,
124413,1.00,1.00,10,20,2,29,2.00,1,1,1,0,0,1,0,0,3.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,3,2,2,,3,1,0,0,1,1,1,0,0,0,,,,,,,,,,,
124500,1.00,3.00,17,41,2,31,2.00,1,1,2,1,0,0,1,0,4.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,6,2,13,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
124532,1.00,3.00,8,12,2,31,2.00,1,1,1,0,1,0,0,0,2.00,1,2,,1,1,1,1,1,1,0,0,0,1,? ??? ????????,,,,,,,,,,,,1,,6,2,4,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
124551,2.00,1.00,6,5,2,41,3.00,1,1,4,0,1,1,0,1,5.00,1,1,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,1,1,2,10,,3,1,0,0,0,1,0,0,0,0,,,,,,,,,,,
124608,1.00,2.00,18,43,2,39,2.00,1,1,2,0,0,1,0,1,5.00,3,2,,3,5,3,2,5,4,0,1,0,0,,,,,,,,,,,,,3,,4,2,10,,4,1,0,0,0,0,0,0,0,0,,,,,,,,,,,
124640,2.00,1.00,6,7,2,39,2.00,1,1,1,0,0,0,0,1,5.00,1,1,,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,1,3,3,6,,3,1,1,0,0,1,1,1,0,0,,,,,,,,,,,
124744,1.00,3.00,19,45,2,25,1.00,1,1,1,0,1,0,0,0,2.00,6,2,,1,3,3,1,3,3,1,0,0,0,,,,,,,,,,,,,3,,4,2,12,,2,0,0,0,0,0,0,0,0,1,,,,,,,,,,,
124777,1.00,3.00,3,26,2,29,2.00,1,1,1,0,1,0,0,0,2.00,3,3,?????? ????? ???????? ??? ???? ? ????????,2,6,6,2,6,6,,,,,,,,,,,,,,,,,2,,4,3,6,,2,1,0,0,0,0,1,0,0,0,,,,,,,,,,,
124838,3.00,3.00,2,27,2,24,1.00,1,1,1,1,0,0,0,0,1.00,2,5,,1,3,2,1,3,3,,,,,,,,,,,,,,,,,1,,2,2,13,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
124851,3.00,3.00,2,27,2,42,3.00,1,1,2,1,0,0,0,1,5.00,2,1,,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,1,6,2,4,,3,1,0,1,0,1,1,0,0,0,,,,,,,,,,,
124950,1.00,3.00,8,12,2,37,2.00,1,1,1,0,0,0,1,0,4.00,5,3,,5,1,5,5,5,5,0,0,1,0,,1,1,1,1,0,0,1,1,1,0,,5,,6,3,4,,2,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
124961,1.00,2.00,5,3,2,36,2.00,1,1,3,0,0,1,1,0,4.00,6,1,,1,6,2,6,6,6,,,,,,,,,,,,,,,,,,2,2,2,7,,3,1,0,0,0,1,1,1,0,0,,,,,,,,,,,
125045,1.00,3.00,8,13,2,42,3.00,1,1,1,0,0,0,0,1,5.00,2,1,,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,1,4,2,6,,4,1,0,1,1,1,1,0,0,0,,,,,,,,,,,
125072,1.00,4.00,15,34,2,41,3.00,1,1,2,0,0,0,1,1,5.00,3,1,,2,3,2,2,2,2,,,,,,,,,,,,,,,,,,1,4,2,3,,3,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
125097,1.00,3.00,26,58,2,39,2.00,1,1,2,0,0,1,0,1,5.00,2,1,,1,3,2,1,3,1,,,,,,,,,,,,,,,,,,1,6,1,5,,3,1,1,1,0,1,1,0,0,0,,,,,,,,,,,
125112,2.00,1.00,6,7,2,28,2.00,1,1,1,1,0,0,0,0,1.00,2,2,,2,3,3,2,3,2,1,0,0,0,,,,,,,,,,,,,2,,3,2,12,,2,1,1,0,1,1,0,1,0,0,,,,,,,,,,,
125115,1.00,3.00,12,29,2,35,2.00,1,1,3,1,0,0,0,0,1.00,1,2,,1,2,2,1,2,2,0,1,0,0,,,,,,,,,,,,,1,,6,2,13,,2,0,1,0,0,1,0,0,0,0,,,,,,,,,,,
125124,3.00,3.00,2,27,2,39,2.00,1,1,1,0,0,0,0,1,5.00,2,1,,2,3,2,2,3,2,,,,,,,,,,,,,,,,,,2,6,1,1,,2,1,0,0,0,1,1,1,0,0,,,,,,,,,,,
125139,1.00,3.00,8,12,2,26,2.00,1,1,1,1,0,0,0,0,1.00,1,4,,1,3,2,1,2,1,,,,,,,,,,,,,,,,,2,,4,1,13,,2,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
125147,3.00,3.00,3,27,2,25,1.00,1,1,1,1,0,0,0,0,1.00,2,4,,2,2,2,2,2,2,,,,,,,,,,,,,,,,,1,,4,2,13,,2,1,1,0,1,1,1,0,0,0,,,,,,,,,,,
125212,1.00,3.00,4,1,2,25,1.00,1,1,1,1,0,0,0,0,1.00,1,2,,1,3,3,1,3,3,1,0,0,0,,,,,,,,,,,,,1,,3,1,13,,2,0,0,0,0,0,1,0,0,0,,,,,,,,,,,
125225,2.00,1.00,10,19,2,40,2.00,1,1,1,0,0,1,0,0,3.00,3,1,,2,4,2,2,4,2,,,,,,,,,,,,,,,,,,3,6,2,4,,3,1,0,0,1,1,1,1,0,0,,,,,,,,,,,
125278,1.00,2.00,20,47,2,22,1.00,1,1,2,1,1,0,0,0,2.00,2,4,,2,3,3,2,2,2,,,,,,,,,,,,,,,,,2,,4,2,13,,3,1,0,0,0,1,1,0,0,0,,,,,,,,,,,
125317,1.00,3.00,24,56,2,30,2.00,1,1,2,0,1,1,0,0,3.00,2,1,,1,2,2,1,2,1,,,,,,,,,,,,,,,,,,1,6,2,13,,3,1,0,0,1,1,0,0,0,0,,,,,,,,,,,
125338,2.00,1.00,6,5,2,35,2.00,1,1,1,1,0,0,0,0,1.00,3,4,,2,3,3,2,3,3,,,,,,,,,,,,,,,,,2,,6,2,1,,5,1,1,1,1,1,1,1,0,0,,,,,,,,,,,
